payment_id,account_id,payment_date,payment_amount_cad,payment_method,payment_status
PAYDE99592EE835,ACC48F14A1CF733,2022-11-11,222.14,pad,settled
PAY64994BB21133,ACC48F14A1CF733,2022-12-06,190.75,manual,settled
PAY43390BE908F7,ACC48F14A1CF733,2022-07-29,352.87,manual,settled
PAYF18D4AD81557,ACC48F14A1CF733,2024-10-01,364.62,manual,settled
PAY049C330F4A8D,ACC48F14A1CF733,2022-09-30,237.07,pad,settled
PAY5C01021E4488,ACC48F14A1CF733,2024-04-07,110.2,pad,settled
PAYD8B357D6E4DF,ACC48F14A1CF733,2022-06-13,55.54,eft,settled
PAY78A8037EAAE4,ACCAABF30F91E27,2023-08-08,148.33,eft,settled
PAY8040B3D1F2E2,ACCAABF30F91E27,2024-04-23,231.7,manual,settled
PAY92DA0333E36C,ACCAABF30F91E27,2024-03-28,395.37,manual,settled
PAY0BDBDE4AA4E3,ACCAABF30F91E27,2024-03-28,72.07,interac,settled
PAY4F1AE28C0F98,ACCAABF30F91E27,2023-05-09,403.46,interac,settled
PAY4EF26293AC6F,ACCAABF30F91E27,2024-11-19,155.85,manual,settled
PAY1B53B5237C74,ACCAABF30F91E27,2024-02-14,55.79,pad,settled
PAYC3B98FA02F36,ACCAABF30F91E27,2025-01-21,36.64,eft,settled
PAYB115BA260BC1,ACCAABF30F91E27,2023-01-14,482.64,eft,settled
PAY98FB74923673,ACC26E0AF15755D,2024-08-07,475.07,manual,returned
PAYD44A437C0A7E,ACC26E0AF15755D,2024-12-28,97.87,pad,settled
PAYE267268AA53F,ACC26E0AF15755D,2024-11-08,197.9,interac,settled
PAY1864CEFF5D95,ACC26E0AF15755D,2024-11-21,65.75,eft,settled
PAYCC33439AB2F6,ACC26E0AF15755D,2025-01-11,301.85,interac,settled
PAY2D4B6EAE6831,ACC26E0AF15755D,2025-03-29,496.76,pad,pending
PAY80CD90B5829A,ACC26E0AF15755D,2024-09-26,483.84,pad,settled
PAYD46F4555B6F1,ACC26E0AF15755D,2025-01-26,37.29,eft,settled
PAYDD0DBAE739F3,ACC26E0AF15755D,2024-09-06,332.38,pad,settled
PAY23993B25906D,ACC26E0AF15755D,2024-12-30,70.16,manual,settled
PAYAF02910026BD,ACC569C87F0C150,2024-12-15,346.17,interac,settled
PAY005C0CC94810,ACC569C87F0C150,2025-02-17,476.4,manual,settled
PAY0BE0511C8A4F,ACC569C87F0C150,2024-12-19,498.45,interac,settled
PAYF1C32B7EC60F,ACC41CFE1A185F5,2024-11-04,257.56,eft,settled
PAY5AB712246843,ACC41CFE1A185F5,2024-04-21,361.44,eft,settled
PAY09350F195114,ACC41CFE1A185F5,2024-06-04,26.23,eft,settled
PAYDA3A1145B337,ACC41CFE1A185F5,2024-07-02,385.12,eft,settled
PAY454B4428CEED,ACC41CFE1A185F5,2024-04-23,152.42,eft,settled
PAYB6167EE75A2A,ACC41CFE1A185F5,2024-01-31,259.44,manual,settled
PAYFC22F52AA1E3,ACC91E07AA275A2,2024-12-29,28.74,eft,settled
PAYE61ED117133D,ACC91E07AA275A2,2024-03-01,316.15,interac,settled
PAY3CCC4FA3CE54,ACC91E07AA275A2,2024-09-07,293.38,interac,settled
PAY04788006896F,ACC91E07AA275A2,2024-10-13,122.97,pad,settled
PAY6612EDE8A74F,ACC91E07AA275A2,2024-12-24,104.6,manual,settled
PAY2B8E41844EE1,ACC91E07AA275A2,2024-08-22,491.26,eft,settled
PAY2AF42F23B888,ACC91E07AA275A2,2023-11-06,297.89,eft,settled
PAY1CEAFDB412A5,ACC91E07AA275A2,2025-01-08,340.94,eft,settled
PAYF53E157974B0,ACC91E07AA275A2,2024-12-21,286.54,interac,settled
PAYB7AD80761909,ACC91E07AA275A2,2024-02-17,162.86,manual,settled
PAY2E5C252AB383,ACC91E07AA275A2,2024-01-16,215.08,manual,settled
PAYED4218B334B0,ACC91E07AA275A2,2025-02-19,26.86,manual,settled
PAYFBB4C8E386DB,ACC91E07AA275A2,2024-07-26,330.83,manual,settled
PAY63F1829F524F,ACC91E07AA275A2,2024-03-01,486.2,interac,settled
PAYDB8738F366D0,ACC91E07AA275A2,2024-02-28,480.05,pad,settled
PAY7CCE69534727,ACC91E07AA275A2,2024-12-25,119.98,interac,settled
PAY832BFA976C20,ACC91E07AA275A2,2023-12-28,100.32,pad,settled
PAYF9DD3081EEB0,ACC91E07AA275A2,2024-09-23,499.62,manual,returned
PAY987A9DA0858A,ACC91E07AA275A2,2024-07-21,251.49,eft,settled
PAY7387753A9981,ACC91E07AA275A2,2025-01-27,159.44,eft,settled
PAY0D378746FBBA,ACC91E07AA275A2,2024-08-23,127.04,pad,settled
PAYF98338377B9F,ACC91E07AA275A2,2024-09-25,242.67,pad,settled
PAY4010E3B9D8C4,ACC91E07AA275A2,2023-11-12,208.69,pad,settled
PAYDD9460C76DB2,ACC91E07AA275A2,2024-10-01,128.04,interac,settled
PAY2AF20EB327C1,ACCCFEDCC4C93A0,2024-06-07,422.02,interac,settled
PAYD9F2C094380D,ACCCFEDCC4C93A0,2024-08-23,81.38,pad,settled
PAYC5FC55ADEBE1,ACCCFEDCC4C93A0,2023-08-11,382.91,manual,settled
PAY8136DAE180AC,ACCCFEDCC4C93A0,2024-05-02,259.7,eft,settled
PAYBF03228EC1FC,ACCCFEDCC4C93A0,2024-11-09,38.1,manual,settled
PAYCAD3B13BA935,ACCCFEDCC4C93A0,2024-07-25,401.06,eft,settled
PAYA64AB9CFDEE8,ACCCFEDCC4C93A0,2024-10-18,470.96,interac,settled
PAY3602DC848ACF,ACCCFEDCC4C93A0,2024-02-21,338.2,manual,settled
PAY7D44029AE77F,ACCCFEDCC4C93A0,2023-12-11,148.05,pad,settled
PAYEF04CDDDFF72,ACCCFEDCC4C93A0,2024-12-05,103.38,pad,settled
PAYA5E7B40DFD6C,ACC4D9698A56A56,2024-07-21,80.65,interac,returned
PAY738A70D9EF71,ACC4D9698A56A56,2025-03-05,384.3,interac,settled
PAY617B418457F2,ACC939324B90935,2024-12-26,88.42,eft,settled
PAY258895F8C495,ACC939324B90935,2024-12-31,431.28,interac,settled
PAY99ADF39CCBEA,ACC939324B90935,2024-11-17,329.65,eft,settled
PAYFD06A2C030E6,ACC939324B90935,2024-12-08,451.37,interac,pending
PAYD8D9AA011B36,ACC939324B90935,2025-01-11,417.91,pad,settled
PAY2DB2968B1670,ACC939324B90935,2024-05-17,26.86,pad,settled
PAY69E21FB80DA4,ACC939324B90935,2024-06-28,326.73,pad,settled
PAY53CAD93E211D,ACC939324B90935,2024-04-30,125.5,interac,settled
PAY06CEA6610AF1,ACC939324B90935,2025-01-11,87.08,eft,settled
PAY8853E6C95690,ACC939324B90935,2024-05-03,35.81,interac,settled
PAY5CDA53E0D7E7,ACC939324B90935,2025-01-20,291.68,interac,settled
PAY5F0A0893EAC6,ACC939324B90935,2024-11-12,296.78,interac,settled
PAY950EA8C70A90,ACC939324B90935,2025-01-27,353.37,pad,returned
PAYEF58E7C6501E,ACC939324B90935,2024-06-14,229.82,eft,settled
PAY93EF3E9DD983,ACC939324B90935,2024-06-15,167.33,eft,settled
PAY381BAA6638EF,ACCA4C789D5A866,2024-03-13,329.87,eft,settled
PAY894ADEB004E6,ACCA4C789D5A866,2025-01-13,278.72,manual,settled
PAYF23B5EC28B14,ACCA4C789D5A866,2023-11-05,48.38,manual,settled
PAY8CBA1F1ADB59,ACCA4C789D5A866,2023-04-15,164.5,eft,settled
PAYD346EE07EAD9,ACCA4C789D5A866,2024-06-12,403.19,pad,settled
PAYD7666CC61F92,ACCA4C789D5A866,2023-04-29,478.82,eft,settled
PAYC8CBB490D285,ACCA4C789D5A866,2023-03-14,474.38,eft,settled
PAY9D804483AF04,ACCA4C789D5A866,2023-04-07,331.91,manual,returned
PAYFD72209DC2E2,ACCA4C789D5A866,2022-12-31,35.23,manual,pending
PAYD80A58FBBEED,ACCA4C789D5A866,2023-09-07,299.48,eft,settled
PAY63387CABB49F,ACCA4C789D5A866,2024-02-10,77.24,eft,settled
PAY0D5D8281EE80,ACCA4C789D5A866,2023-09-13,420.59,manual,settled
PAY1A966574566C,ACCA4C789D5A866,2023-03-23,356.02,eft,settled
PAY5D2DC5A7B32D,ACCA4C789D5A866,2023-04-13,175.14,manual,settled
PAYDB400964CC9B,ACCA4C789D5A866,2024-05-01,352.55,pad,settled
PAYA23F37C61CA6,ACCA4C789D5A866,2024-10-30,89.27,manual,settled
PAYAE4B5D01D616,ACCAAD6A4E98866,2024-11-20,60.34,pad,pending
PAY1622EA7FA7E7,ACCAAD6A4E98866,2024-01-11,409.49,pad,settled
PAY3A9D6DC22545,ACCAAD6A4E98866,2025-03-07,385.45,pad,settled
PAYCEB3475DD0A7,ACCAAD6A4E98866,2023-09-28,399.13,pad,settled
PAY2B67DBBBB3A9,ACCAAD6A4E98866,2024-11-26,49.52,manual,pending
PAYF56F57DB1771,ACCAAD6A4E98866,2025-03-12,410.82,eft,settled
PAYFA0312E38872,ACC8658D7E0AECE,2024-03-05,215.77,interac,returned
PAY7047A75B787D,ACC8658D7E0AECE,2024-09-28,95.56,manual,settled
PAY683038ABC750,ACC8658D7E0AECE,2024-03-29,30.23,pad,settled
PAY37BABED4C1E1,ACC8658D7E0AECE,2023-12-28,202.11,manual,settled
PAYC2B672047898,ACC8658D7E0AECE,2025-01-05,466.42,pad,settled
PAYF6BE18BBF0C3,ACC8658D7E0AECE,2024-08-17,246.48,manual,settled
PAYA477BD4B66DC,ACC8658D7E0AECE,2024-05-07,169.35,eft,settled
PAY76BB3F0CC239,ACC8658D7E0AECE,2025-02-16,356.0,pad,settled
PAY439EEFFE05E7,ACCA1B4FBCB9FA3,2024-08-02,449.87,interac,settled
PAYACB20B3F5F7D,ACCA1B4FBCB9FA3,2023-09-06,179.49,pad,settled
PAYB1CCC9CC7CA0,ACCA1B4FBCB9FA3,2023-03-05,135.57,manual,settled
PAY0E30A2827CB6,ACCA1B4FBCB9FA3,2024-02-19,81.99,interac,settled
PAY350A61058211,ACCA1B4FBCB9FA3,2024-10-22,239.01,pad,settled
PAY8610351D4ACE,ACCA1B4FBCB9FA3,2024-09-27,378.62,eft,settled
PAYCE363EA30043,ACCA1B4FBCB9FA3,2022-10-05,448.03,eft,settled
PAYD6D87797B0E6,ACCA1B4FBCB9FA3,2023-09-30,142.81,interac,settled
PAY3FA8A55EC2DB,ACCA1B4FBCB9FA3,2024-12-11,153.9,interac,settled
PAYAAF7E5C8095A,ACCA1B4FBCB9FA3,2024-10-06,151.12,pad,settled
PAYAB1360AF05E4,ACCA1B4FBCB9FA3,2024-01-15,313.73,eft,settled
PAY586A6B26CC66,ACCA1B4FBCB9FA3,2023-12-18,262.78,pad,settled
PAY1976890AD9D1,ACCA1B4FBCB9FA3,2022-10-12,495.65,eft,settled
PAY6A750CE09D9F,ACCA1B4FBCB9FA3,2025-01-16,138.26,eft,returned
PAY9076A2781F7F,ACCA1B4FBCB9FA3,2025-02-11,126.42,pad,settled
PAY34008C4E6D3E,ACCA1B4FBCB9FA3,2023-04-26,278.57,interac,settled
PAYB4D2B30A5BC7,ACCA1B4FBCB9FA3,2023-05-24,318.08,eft,settled
PAY5565F48051BC,ACCA1B4FBCB9FA3,2024-04-20,442.26,eft,pending
PAYE0E4E00DF1DA,ACCA1B4FBCB9FA3,2023-10-07,303.61,manual,settled
PAYBAD8E1DFAF52,ACCA1B4FBCB9FA3,2022-11-10,311.37,interac,settled
PAY08F979F5E624,ACCA1B4FBCB9FA3,2025-02-08,115.57,manual,settled
PAYF0EF5C600770,ACCE47BFF9A6258,2024-10-14,404.64,pad,settled
PAYAE69675A720F,ACCE47BFF9A6258,2025-03-22,137.89,eft,settled
PAY851565107C3D,ACCE47BFF9A6258,2024-03-30,184.97,eft,settled
PAY3671C334AF71,ACCE47BFF9A6258,2024-11-04,157.09,eft,settled
PAYCAF5EAFD250F,ACCE47BFF9A6258,2024-11-13,77.37,eft,settled
PAY4B9A7FFC81B2,ACCE47BFF9A6258,2024-10-07,200.52,eft,settled
PAY48A230A843B6,ACCE47BFF9A6258,2024-09-11,312.52,eft,settled
PAY4AD196598A4C,ACC199FE96E4F07,2023-07-29,369.05,pad,settled
PAY1E496EA5BECC,ACC199FE96E4F07,2023-12-18,353.02,interac,settled
PAY7B3AC540EE82,ACC199FE96E4F07,2023-03-18,274.48,manual,settled
PAY09089ADA566F,ACC199FE96E4F07,2024-12-24,182.83,interac,settled
PAY16B10096A40E,ACC199FE96E4F07,2024-04-07,478.84,eft,settled
PAY49BF2768DEB6,ACC199FE96E4F07,2025-02-15,495.52,eft,settled
PAY9759235E2F4D,ACC199FE96E4F07,2024-09-23,463.18,manual,pending
PAY77D12C69D3C1,ACC199FE96E4F07,2024-12-11,322.91,interac,settled
PAY9DBF48BE35BF,ACC199FE96E4F07,2023-03-13,309.16,eft,settled
PAYA1640576D1F1,ACC199FE96E4F07,2023-08-01,35.87,eft,settled
PAY56D88CB625DC,ACC199FE96E4F07,2024-02-27,86.08,interac,settled
PAY88044F116839,ACC199FE96E4F07,2024-06-16,283.53,eft,settled
PAY76770C0A311E,ACC6620014A15BF,2025-03-25,333.88,interac,settled
PAY05E3E35D57D6,ACC6620014A15BF,2025-01-03,223.85,pad,settled
PAY30BD4E24A261,ACC6620014A15BF,2025-02-14,39.0,pad,settled
PAY088AF8E780F3,ACC6620014A15BF,2024-09-22,209.79,manual,settled
PAY63E7A28E7BD3,ACC6620014A15BF,2024-05-20,54.02,interac,settled
PAY884100727976,ACC6620014A15BF,2024-11-03,313.93,manual,settled
PAYF94EC2107A65,ACC6620014A15BF,2024-06-27,112.22,pad,settled
PAYA3AA7466446A,ACC6620014A15BF,2024-11-06,283.91,manual,settled
PAY444B588935A9,ACC6620014A15BF,2024-11-07,66.67,manual,settled
PAY61AB1FF922C4,ACC6620014A15BF,2025-02-28,430.54,eft,pending
PAYC0A66D33BA79,ACC6620014A15BF,2024-06-14,493.52,pad,settled
PAYF426425348C2,ACC6620014A15BF,2025-03-07,479.5,pad,settled
PAY5812CB8AC5E6,ACC6620014A15BF,2024-10-11,172.85,manual,settled
PAY09FAFEAD4C1B,ACC6620014A15BF,2024-11-18,93.72,eft,settled
PAYF066F2E4DFFE,ACC6620014A15BF,2024-09-14,287.04,manual,settled
PAYAE040E41CFC0,ACC6620014A15BF,2024-08-30,402.22,eft,settled
PAYF9C90D4876C3,ACC6620014A15BF,2024-12-03,210.43,manual,settled
PAY9BC331A77397,ACC6620014A15BF,2024-07-27,427.25,pad,settled
PAY79E545EA19E9,ACC6620014A15BF,2024-09-11,74.3,pad,settled
PAY7F00397F80A7,ACC6620014A15BF,2025-03-10,259.57,manual,returned
PAY8B5CFEBF2FDB,ACC6620014A15BF,2024-11-04,397.21,eft,settled
PAY3D214703BD15,ACC6620014A15BF,2024-07-17,156.79,eft,settled
PAY1C3FCC059D82,ACC6620014A15BF,2024-12-21,286.56,manual,settled
PAY442EFBDFAD12,ACC6620014A15BF,2024-06-01,345.91,manual,settled
PAY540B2B3058BB,ACCC5F6AA1EA3C5,2025-02-14,91.05,interac,settled
PAY28E13F2DA9C7,ACCC5F6AA1EA3C5,2024-11-29,222.19,interac,settled
PAY1B2C7B0F053F,ACCC5F6AA1EA3C5,2025-03-05,331.92,pad,settled
PAY90D4F48487D4,ACCC5F6AA1EA3C5,2024-11-29,25.58,manual,pending
PAYB51F3A803371,ACCC5F6AA1EA3C5,2024-12-14,107.37,manual,settled
PAY4E6F17821977,ACC5EE086127EAA,2022-10-19,422.99,interac,settled
PAY81BBFEA43FC5,ACC5EE086127EAA,2024-11-10,71.83,pad,settled
PAYDED18B270088,ACC5EE086127EAA,2023-11-18,470.43,manual,returned
PAY84A2C72A1315,ACC5EE086127EAA,2022-06-15,64.06,interac,settled
PAY0D862B4B15E2,ACC5EE086127EAA,2023-03-02,330.73,eft,settled
PAYF8DB0BD06E6D,ACC5EE086127EAA,2024-03-29,434.56,interac,settled
PAY15F675CEA797,ACC5EE086127EAA,2024-08-29,248.75,pad,settled
PAY8A54878354D9,ACC5EE086127EAA,2024-12-18,69.6,pad,settled
PAYF67D056C004A,ACC5EE086127EAA,2023-01-21,386.08,pad,settled
PAYF8F99A85E871,ACC5EE086127EAA,2023-08-28,178.78,manual,settled
PAY87290E65C9BC,ACC5EE086127EAA,2025-01-02,186.26,eft,settled
PAY4B2B2D9CCF54,ACC5EE086127EAA,2023-11-15,282.89,interac,settled
PAY5B375668F988,ACC5EE086127EAA,2024-01-14,292.29,eft,settled
PAYB6371809AD7B,ACC5EE086127EAA,2024-09-30,145.37,manual,settled
PAY546781EAA1BB,ACC5EE086127EAA,2024-07-17,207.4,interac,settled
PAY50EB7B599415,ACC5EE086127EAA,2023-08-02,497.5,interac,settled
PAY04EEA4CEA13E,ACC5EE086127EAA,2022-09-06,246.52,eft,settled
PAY72CC47900611,ACC5EE086127EAA,2022-11-22,420.11,pad,settled
PAYC1E929DB647F,ACC437F09F0F5E0,2025-03-03,410.92,eft,returned
PAYCC9263A4959B,ACC437F09F0F5E0,2025-02-09,407.47,pad,settled
PAY53D4384339D2,ACC437F09F0F5E0,2022-09-29,283.75,interac,pending
PAYC7CFB262CEB6,ACC437F09F0F5E0,2024-05-24,117.64,eft,settled
PAY61A733EB9F6E,ACC5B771C182C4A,2024-03-17,298.15,eft,settled
PAY695EAE72CC40,ACC5B771C182C4A,2023-09-30,151.42,pad,settled
PAYE8F2C807EBD5,ACC5B771C182C4A,2024-03-21,450.36,manual,returned
PAY5A2A75B8E827,ACC5B771C182C4A,2025-01-04,362.89,interac,settled
PAYF27DD22E0CEA,ACC9DE021421329,2024-12-08,420.81,eft,settled
PAY5E8509D94AC5,ACC9DE021421329,2024-01-20,45.52,pad,pending
PAY802AFA477B04,ACC9DE021421329,2025-01-06,353.68,eft,settled
PAYC88F8CDE8755,ACC9DE021421329,2024-12-01,186.87,pad,pending
PAYDEFACA0CE040,ACC9DE021421329,2024-02-26,123.89,eft,settled
PAY7A08CCD4C793,ACC9DE021421329,2024-01-14,112.83,interac,settled
PAY7CC23F45EEA2,ACC9DE021421329,2024-12-06,68.49,manual,settled
PAYF4DD212959D4,ACC9DE021421329,2024-04-12,339.48,interac,settled
PAY5FFD0A541A3D,ACC9DE021421329,2024-09-01,460.15,manual,settled
PAY29D372DD6EB9,ACC9DE021421329,2024-02-13,460.97,eft,settled
PAY053BCC01A7F9,ACC9DE021421329,2024-01-17,480.32,interac,settled
PAY47E335219619,ACC9DE021421329,2023-09-11,423.26,interac,settled
PAYE4B36E8D5706,ACC9DE021421329,2024-11-07,410.63,manual,settled
PAY2C4EC3BE1001,ACC9DE021421329,2024-01-09,47.55,eft,settled
PAY2D3F8EF4AF95,ACC9DE021421329,2023-12-07,261.87,interac,settled
PAY491CD92A06AB,ACCE45281AA9438,2023-04-29,315.96,eft,settled
PAY2B66B132A82D,ACCE45281AA9438,2025-02-13,388.84,manual,settled
PAYAC9257E70955,ACCE45281AA9438,2024-02-21,113.32,eft,settled
PAY162012A47E08,ACCE45281AA9438,2024-03-01,418.32,manual,settled
PAY4C983446788E,ACC5972AB3DE4C6,2024-06-15,67.25,interac,settled
PAYED0F41DD420A,ACC5972AB3DE4C6,2025-02-27,195.2,manual,settled
PAY3D2ED8D9DB89,ACC5972AB3DE4C6,2023-12-29,89.34,interac,settled
PAYF4255B2FB0FA,ACC5972AB3DE4C6,2023-12-31,375.47,eft,settled
PAY2D8F90D087C6,ACC5972AB3DE4C6,2024-02-01,111.16,pad,settled
PAYDB9250BDF3CB,ACC5972AB3DE4C6,2025-01-04,436.77,eft,settled
PAY42D953F44D8F,ACC5972AB3DE4C6,2024-08-19,309.32,manual,settled
PAYFC64026B029A,ACC5972AB3DE4C6,2024-10-23,402.32,pad,settled
PAY25E8F0A5F9CC,ACC5972AB3DE4C6,2025-02-01,192.44,interac,settled
PAY5EAC080176BB,ACC5972AB3DE4C6,2023-10-07,146.75,interac,settled
PAYE2290EF54835,ACC5972AB3DE4C6,2023-12-14,439.93,pad,settled
PAY5FCBE1723759,ACC5972AB3DE4C6,2024-02-24,148.11,pad,settled
PAY9918672241B7,ACC5972AB3DE4C6,2023-09-02,475.84,manual,settled
PAY61C6FBA5301F,ACC5972AB3DE4C6,2024-11-29,151.05,manual,settled
PAY406350449E89,ACC2E95EA854EE7,2024-07-09,100.11,interac,settled
PAYA5982713B48A,ACC2E95EA854EE7,2024-12-15,151.62,pad,settled
PAY4FC1C28CF01B,ACC2E95EA854EE7,2025-03-12,162.55,manual,settled
PAY6E20C6A57E2C,ACC2E95EA854EE7,2024-10-29,403.35,pad,settled
PAY1DBED5102799,ACC2E95EA854EE7,2025-02-27,340.8,pad,settled
PAY30B325821862,ACC3EF1EAEBEC03,2022-12-09,357.33,interac,settled
PAYB8AA6D3478DA,ACC3EF1EAEBEC03,2023-09-29,245.15,eft,settled
PAY12CC09775112,ACC3EF1EAEBEC03,2023-10-11,366.0,manual,settled
PAYE4999196A729,ACC3EF1EAEBEC03,2023-04-13,399.92,eft,settled
PAYE63EE5E4D5E9,ACC3EF1EAEBEC03,2025-03-31,279.16,manual,settled
PAYCB03A2F80058,ACC3EF1EAEBEC03,2023-07-03,339.98,eft,returned
PAY7C812583FDBF,ACC3EF1EAEBEC03,2023-01-31,125.49,pad,settled
PAYF058C654600A,ACC3EF1EAEBEC03,2023-09-28,376.4,interac,returned
PAY82EAFE32D983,ACC3EF1EAEBEC03,2024-09-28,296.27,eft,settled
PAYFEEC7561C13B,ACC3EF1EAEBEC03,2023-12-14,107.08,eft,settled
PAY68EBD5BFAE32,ACC3EF1EAEBEC03,2024-12-09,247.58,interac,settled
PAYB94F5EAAB695,ACC3EF1EAEBEC03,2024-06-14,482.21,manual,settled
PAY4093AB1D5055,ACC79FB8CEA1958,2025-01-28,315.48,interac,settled
PAYE2DE1D92BB5A,ACC79FB8CEA1958,2024-04-02,212.69,eft,settled
PAY19B6F13C4A05,ACC79FB8CEA1958,2023-08-25,485.06,interac,settled
PAYBB3F8441EF0E,ACC0BA250DF6F17,2022-09-30,386.36,interac,settled
PAY14FEA92BE8D7,ACC0BA250DF6F17,2023-02-22,270.57,eft,settled
PAY0D65518F6545,ACC0BA250DF6F17,2023-06-10,444.59,pad,settled
PAYD905A4EFB4DE,ACC0BA250DF6F17,2023-08-01,320.64,pad,settled
PAYB2E33FDE1630,ACC0BA250DF6F17,2024-01-24,186.37,pad,settled
PAY09062E01928D,ACC0BA250DF6F17,2025-02-11,81.51,eft,settled
PAY5DD35582FDD8,ACC0BA250DF6F17,2023-09-29,221.89,manual,pending
PAY0105EAAD778D,ACC0BA250DF6F17,2024-02-17,212.76,manual,settled
PAYA617ED191568,ACC0BA250DF6F17,2024-11-21,469.0,manual,returned
PAY0C9AD2C3630A,ACC0BA250DF6F17,2024-11-06,440.88,interac,settled
PAY95C35E31C86F,ACC0BA250DF6F17,2025-02-03,418.4,pad,settled
PAY43BA6CE6DF3E,ACC0BA250DF6F17,2024-04-16,219.53,pad,settled
PAY3ED5432D7B53,ACC0BA250DF6F17,2023-10-06,306.57,manual,settled
PAY4A18859293EB,ACC0BA250DF6F17,2022-06-15,58.1,pad,settled
PAYFB845C36721B,ACC0BA250DF6F17,2023-06-14,140.95,pad,settled
PAYEFD884BCF691,ACC0BA250DF6F17,2023-11-07,183.48,eft,settled
PAYD1890C2AC1AF,ACC0BA250DF6F17,2023-01-21,91.4,pad,settled
PAY4E972AAF7592,ACC0BA250DF6F17,2023-05-28,62.48,eft,pending
PAYB4208CC0EE05,ACC0BA250DF6F17,2023-08-19,51.56,interac,settled
PAY36E0A06D3085,ACC0BA250DF6F17,2023-02-10,335.52,interac,settled
PAY78BE9E3818D1,ACC0BA250DF6F17,2022-06-25,103.34,pad,settled
PAY45698D1B8FCB,ACC85B633AD8948,2023-11-17,218.58,manual,settled
PAY9F465E87D6D5,ACC85B633AD8948,2024-12-02,460.11,manual,settled
PAYFF296F939251,ACC85B633AD8948,2023-04-01,355.95,interac,settled
PAYD96CD06EAE35,ACC85B633AD8948,2023-09-29,361.06,manual,settled
PAY819449978B59,ACC85B633AD8948,2024-08-07,466.88,eft,settled
PAY8DE3059C2BA3,ACC85B633AD8948,2024-07-17,253.41,interac,settled
PAY6B6DA407C01F,ACC85B633AD8948,2025-01-26,164.48,manual,settled
PAY1E02CCCE3482,ACC85B633AD8948,2024-07-19,418.84,pad,settled
PAYB121CCD84647,ACC85B633AD8948,2024-09-24,79.75,eft,settled
PAY15BAF96A32BB,ACC85B633AD8948,2023-08-13,460.39,eft,settled
PAY695B7A543A1C,ACC85B633AD8948,2023-08-19,130.33,interac,settled
PAYF662D6F4A6B6,ACC85B633AD8948,2023-05-29,209.7,interac,settled
PAY7C025092648E,ACC85B633AD8948,2023-11-17,250.9,pad,returned
PAYD4FD7E07F914,ACC85B633AD8948,2023-07-09,162.97,interac,settled
PAY26C214ED3E52,ACC85B633AD8948,2023-06-08,269.63,interac,settled
PAYA8E6723C352F,ACC85B633AD8948,2024-06-02,370.39,pad,pending
PAY343FBCBB09E0,ACC85B633AD8948,2024-10-18,356.48,interac,settled
PAY6231FC0A9287,ACCD45CB4A4F464,2023-09-03,177.13,interac,settled
PAY7C7A49D54E0E,ACCD45CB4A4F464,2023-09-26,409.97,pad,settled
PAY7F681553A5FD,ACCD45CB4A4F464,2023-08-11,175.68,interac,settled
PAYDE755DD5E207,ACCD45CB4A4F464,2025-03-19,308.0,pad,settled
PAY2E6B86A43B68,ACCD45CB4A4F464,2024-02-02,412.79,manual,settled
PAY0DD4752012FD,ACCC74AAC1B8049,2024-02-06,493.02,pad,settled
PAYE8D8CA543316,ACCC74AAC1B8049,2024-03-29,481.41,interac,settled
PAY451134AD57E8,ACC46C8EA51D125,2025-03-13,372.15,manual,settled
PAYEC4CDF8650DF,ACC46C8EA51D125,2025-01-17,299.79,eft,settled
PAY9940ACDC9EA9,ACC46C8EA51D125,2024-10-01,325.4,pad,returned
PAYA11AE2BEBBB9,ACC46C8EA51D125,2024-02-19,276.86,pad,pending
PAY227616A1AA3F,ACC46C8EA51D125,2024-03-06,40.19,interac,settled
PAY4CD86475C1D6,ACC46C8EA51D125,2024-10-27,74.03,pad,settled
PAY5C923E400A58,ACC46C8EA51D125,2023-11-24,230.28,interac,settled
PAYBCFBDCE0B568,ACC46C8EA51D125,2023-09-06,243.74,interac,settled
PAY7047F106CF9A,ACCF9ABA84E6050,2024-07-12,91.17,eft,settled
PAY9F6E5DA75DE6,ACCF9ABA84E6050,2024-05-25,446.11,pad,settled
PAYE5073F865E5C,ACCF9ABA84E6050,2024-05-16,319.75,eft,returned
PAY5504E1B95D07,ACCF9ABA84E6050,2023-10-17,295.81,interac,settled
PAY3E56DD8FB9F4,ACC85E03668CD35,2023-12-27,373.74,eft,settled
PAYDB1852FC72F7,ACC85E03668CD35,2023-05-24,266.21,eft,returned
PAYC1840270D40E,ACC85E03668CD35,2024-10-27,308.85,pad,settled
PAY8D995C3BB531,ACC85E03668CD35,2023-02-19,443.96,pad,settled
PAY37E3620E3317,ACC85E03668CD35,2023-11-29,273.29,eft,settled
PAYD4E56472C314,ACC85E03668CD35,2024-10-23,170.97,eft,settled
PAYB4DF89573265,ACC85E03668CD35,2024-07-25,268.31,manual,settled
PAYC736C1AFC0F4,ACC553E98306D8C,2024-04-16,427.37,eft,settled
PAYF0E731DDF5BE,ACC553E98306D8C,2024-06-08,314.69,interac,settled
PAY95DA8382FC3A,ACC553E98306D8C,2023-08-20,469.13,interac,settled
PAYD77606FC1FFF,ACC553E98306D8C,2024-12-11,41.09,eft,settled
PAY210FDDFAEADE,ACC553E98306D8C,2024-10-12,158.93,eft,settled
